id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
815265,2 bedrooms executive suite downtown Montreal - 475,387422,Simplissimmo,,Ville-Marie,45.49238,-73.57625,Entire home/apt,112,1,2,2016-08-07,0.02,38,272,0,
833598,** Modern loft-apartment **,1703886,Albane & Alex,,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54263,Entire home/apt,100,14,4,2021-08-29,0.10,1,76,1,
835065,Mile-End cosy apt with view on Mount-Royal,1021611,Julie,,Le Plateau-Mont-Royal,45.52342,-73.59247,Entire home/apt,170,2,5,2020-09-06,0.13,1,252,0,
839318,"Comfortable, fully equipped apartment in Montreal",4384589,Charles,,Rosemont-La Petite-Patrie,45.54934,-73.58532,Entire home/apt,65,31,25,2019-08-11,0.24,1,277,5,
839334,"Repos & Manna Downtown Montreal,  Rm #1, sleeps 3",3850638,Tony,,Le Sud-Ouest,45.48749,-73.5739,Private room,197,2,0,,,4,0,0,
840426,HOME IN THE HEART OF THE PLATEAU,3382340,Yanic,,Le Plateau-Mont-Royal,45.52073,-73.5807,Entire home/apt,155,60,0,,,1,286,0,
842128,A spacious apt in Downtown Montreal,4393679,Animesh,,Ville-Marie,45.49272,-73.56501,Entire home/apt,500,60,0,,,1,0,0,
846559,"chambre calme, jardin. colloc artistes queer",4388901,Anne,,Le Plateau-Mont-Royal,45.52006,-73.58503,Private room,40,4,7,2019-08-16,0.08,3,342,0,
847794,Skylit Loft in Old Montreal,1176600,Alex,,Ville-Marie,45.50602,-73.55536,Entire home/apt,134,1,537,2021-09-12,6.47,1,248,93,
854181,"Beautiful bedroom in appt with Garden, Plateau",4388901,Anne,,Le Plateau-Mont-Royal,45.52157,-73.58533,Private room,35,3,6,2014-08-05,0.08,3,0,0,
854388,"2-bdr - furnished, heated & private garden",4462156,Florence Et France,,Le Sud-Ouest,45.44955,-73.59633,Entire home/apt,90,32,1,2016-07-31,0.02,8,255,0,
857008,GEM IN THE HEART OF DOWNTOWN MTL PARKING$,4127661,Karine,,Ville-Marie,45.49255,-73.57961,Entire home/apt,83,31,236,2019-09-02,2.44,1,13,0,
857679,room,4486531,Adel,,Villeray-Saint-Michel-Parc-Extension,45.54376,-73.61496,Private room,123,1,0,,,1,0,0,
858051,"1800 SQ.FT, 4 BEDROOMS, 2 BATHROOMS",4489286,Ibrahim,,Verdun,45.45032,-73.56707,Entire home/apt,309,7,32,2018-06-11,0.55,2,255,0,
862116,"Plateau area 2min metro, Modern 1br",4518188,Irie,,Le Plateau-Mont-Royal,45.5261,-73.59009,Entire home/apt,79,14,234,2019-10-14,2.23,4,218,0,
865853,Fully renovated apt Rosemont Petite Patrie,1155194,Céline&François,,Rosemont-La Petite-Patrie,45.53931,-73.59157,Entire home/apt,64,32,197,2019-09-02,1.88,1,160,1,
866133,"Super! Feel lucky? Fast ""réponse""",4296239,Lynne,,Mercier-Hochelaga-Maisonneuve,45.55621,-73.53948,Private room,86,2,91,2019-08-25,0.89,1,0,0,
869558,Le Boston - Cheap & Charming apt (near OLD MTL),1016614,Home In Montreal,,Le Sud-Ouest,45.47984,-73.55837,Entire home/apt,74,90,27,2016-08-20,0.43,12,36,0,
870440,Studio-Loft in Old Montréal,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.505,-73.55484,Entire home/apt,329,1,0,,,5,88,0,
875315,6 minutes à pieds du marché J-Talon,4621118,Josée,,Villeray-Saint-Michel-Parc-Extension,45.54245,-73.61908,Entire home/apt,100,31,15,2020-01-05,0.23,3,200,4,
878292,Sympathique Condo parc LAURIER plateau trendy,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53302,-73.58786,Entire home/apt,150,31,9,2019-08-12,0.11,4,11,0,
889347,FURNISHED STUDIO FOR TWO VERY NEAR METRO; DALI,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53421,-73.60252,Entire home/apt,65,5,57,2021-08-22,0.54,4,204,7,266641
890444,Charming spot in Montreal,4700215,Valérie,,Mercier-Hochelaga-Maisonneuve,45.5578,-73.53967,Entire home/apt,70,7,76,2020-03-21,0.79,1,3,2,
898804,3 1/2  + Hide-a-bed  in Plateau !!!,4797675,Marie-Hélène,,Le Plateau-Mont-Royal,45.53571,-73.56806,Entire home/apt,55,31,25,2017-06-20,0.24,2,278,0,
903741,Deluxe Loft,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.50519,-73.55422,Entire home/apt,309,2,3,2016-09-07,0.04,5,38,0,
905618,"Little Italy, quiet and sunny.",4653953,Laurent,,Rosemont-La Petite-Patrie,45.53294,-73.61533,Entire home/apt,135,4,47,2020-02-22,0.46,1,72,0,
909966,1 bedroom apartment at Angrignon metro station,1646154,Dimitri,,Le Sud-Ouest,45.45053,-73.60031,Entire home/apt,34,40,37,2021-04-04,0.42,4,196,5,
909980,"New, free wi-fi phone, near metro",1646154,Dimitri,,Le Sud-Ouest,45.45225,-73.60177,Entire home/apt,38,40,56,2019-09-24,0.55,4,170,3,
912494,Charming and furnished apt - Montréal - Plateau,292507076,Luckey,,Le Plateau-Mont-Royal,45.53798,-73.57902,Entire home/apt,93,2,135,2021-09-12,1.29,45,114,25,
919567,"Montréal, Cosy",4940012,Anne-Claire,,Villeray-Saint-Michel-Parc-Extension,45.55524,-73.59896,Entire home/apt,70,7,28,2017-08-14,0.27,1,313,1,
921412,Gay Village - Le Romantique Condo,2462275,Louis,,Ville-Marie,45.52017,-73.55825,Entire home/apt,130,30,13,2014-10-24,0.13,1,346,0,
927964,Rosemont - Une adresse pour vous!,4795915,Nicole,,Villeray-Saint-Michel-Parc-Extension,45.55459,-73.59638,Entire home/apt,45,32,33,2019-05-23,0.32,4,289,1,
927978,4 et demi au coeur de Rosemont(2lits),4795915,Nicole,,Rosemont-La Petite-Patrie,45.55538,-73.59036,Entire home/apt,49,32,33,2016-05-20,0.37,4,279,0,
929583,3 1/2  sur le Plateau !,4797675,Marie-Hélène,,Le Plateau-Mont-Royal,45.53377,-73.56627,Entire home/apt,50,31,27,2014-02-08,0.32,2,284,2,
936438,3 1/2 rooms all-comfort,5054644,Denis,,Rosemont-La Petite-Patrie,45.56718,-73.57658,Entire home/apt,94,2,20,2018-07-03,0.23,2,324,10,
937926,"GREAT LOCATION,  BEAUBIEN METRO; PICASSO STUDIO",4718435,Pierre,,Rosemont-La Petite-Patrie,45.53419,-73.6023,Entire home/apt,55,5,74,2020-02-17,0.75,4,175,9,266641
938150,STUDIO 200 METERS FROM BEAUBIEN METRO; VAN GOGH,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53411,-73.6024,Entire home/apt,65,5,103,2021-09-16,1.01,4,154,13,266641
938159,Appartment Rosemont / Petite-Patrie,5066200,Harold & Catherine,,Rosemont-La Petite-Patrie,45.55025,-73.58902,Entire home/apt,75,32,59,2020-09-09,0.58,1,217,3,
939730,Beautiful Mile-End Apartment!,3345978,Mathieu,,Rosemont-La Petite-Patrie,45.52993,-73.61427,Entire home/apt,79,31,19,2016-03-20,0.29,5,298,1,
942281,2 Bedroom apartment in Old Montreal,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.50659,-73.55441,Entire home/apt,459,2,10,2017-06-04,0.15,5,43,0,
942837,Luxury Apt in Le Plateau / Mile End - 3 bedrooms,4462156,Florence Et France,,Le Plateau-Mont-Royal,45.51812,-73.59068,Entire home/apt,166,31,29,2014-10-07,0.31,8,287,0,
947428,Mtl App. tout neuf éclairé & stylé!,5135029,Marie-Chantale,,Ahuntsic-Cartierville,45.54658,-73.66704,Entire home/apt,130,30,14,2019-12-31,0.16,1,243,2,
957455,Mile-End-Beau-Grand-Propre-Calme,5206779,Heidi,,Le Plateau-Mont-Royal,45.52257,-73.59957,Private room,78,4,3,2019-10-02,0.12,1,286,0,
958487,Riverside 2BR near Metro in Verdun,1864616,Cynthia & Jonathan,,Verdun,45.45783,-73.56622,Entire home/apt,99,30,96,2019-11-02,0.99,1,94,0,
958492,"Funky, cosy Mile end appartment",5215214,Charlotte,,Le Plateau-Mont-Royal,45.5235,-73.5969,Entire home/apt,98,7,29,2017-01-01,0.38,1,2,0,
973689,4-1/2 MEUBLÉ TOUT INCLUS AVEC COURS,5324998,France,,Rosemont-La Petite-Patrie,45.54816,-73.58224,Private room,50,180,0,,,1,365,0,
975322,Little Italy / Mile-End - Top floor + terrasse +AC,5334168,Max,,Rosemont-La Petite-Patrie,45.53179,-73.60689,Entire home/apt,186,2,19,2017-07-05,0.19,1,105,3,
977083,Shinny Cozy Flat - Promenade Masson,5346198,Claudine,,Rosemont-La Petite-Patrie,45.55363,-73.57446,Entire home/apt,52,30,32,2020-12-13,0.32,1,310,2,
987285,Beautiful apartment in Mile-End,3427166,Geneviève,,Le Plateau-Mont-Royal,45.52205,-73.5993,Entire home/apt,125,4,28,2018-07-30,0.28,1,120,1,
996300,Lovely Esplanade Ave Apartment on Plateau Montreal,2884582,Don,,Le Plateau-Mont-Royal,45.51878,-73.59151,Entire home/apt,183,3,114,2021-10-03,1.14,1,244,1,
1015080,NEW CONDO downtown Montreal,5585241,Louie,,Ville-Marie,45.52556,-73.54897,Private room,103,360,0,,,1,365,0,
1019168,"Cozy Nest, heart of the Plateau",39300,Lilou,,Le Plateau-Mont-Royal,45.52169,-73.58807,Private room,40,2,94,2021-09-11,1.08,1,55,4,
1036575,Cozy bedroom,5706197,Meredith,,Verdun,45.4683,-73.56828,Private room,160,7,5,2017-07-01,0.08,1,365,0,
1046057,Condo - 2 level Mile-End/Plateau,3775482,Mylene,,Le Plateau-Mont-Royal,45.5216,-73.59065,Entire home/apt,100,31,16,2020-04-01,0.16,1,320,0,
1067530,Belle au bois dormant,5874268,Sarah,,Le Plateau-Mont-Royal,45.52202,-73.57864,Private room,31,1,39,2019-09-29,0.40,1,307,2,
1069924,Loft Plateau Mt-Royal/Mile End,432864,Olivier,,Le Plateau-Mont-Royal,45.52013,-73.58817,Entire home/apt,99,180,1,2013-04-18,0.01,1,0,0,
1074263,Private room in Montreal,5910057,Alison,,Le Plateau-Mont-Royal,45.51899,-73.57939,Private room,40,2,65,2019-07-29,0.66,1,286,0,
1075759,Quiet apartment in  ‘’the village’’,3704756,Sylvain,,Ville-Marie,45.52152,-73.56156,Entire home/apt,44,32,127,2020-02-22,1.25,1,42,4,
1078559,Cool 5 1/2 apartment in the plateau,5933506,Martine,,Le Plateau-Mont-Royal,45.5378,-73.57994,Entire home/apt,90,30,57,2019-07-13,0.75,1,272,0,
1085610,Studio / Bachelor Apartment,5967873,Anna Maria,,Saint-Léonard,45.58355,-73.57712,Entire home/apt,79,13,3,2017-08-30,0.06,1,142,0,
1087270,"Apartment (Jacuzzi, sauna, heated pool)",5976431,Yan,,Le Sud-Ouest,45.48074,-73.57046,Entire home/apt,130,7,1,2017-09-14,0.02,1,0,0,
1090147,Condo in the Heart of Old Montreal,5989950,Graham,,Ville-Marie,45.51144,-73.55117,Shared room,102,30,0,,,1,365,0,
1092987,"Near Metro, Luxury, Quiet, Old MTL, Chinatown",5998200,Amanda,,Ville-Marie,45.51188,-73.55988,Entire home/apt,106,230,10,2015-07-07,0.10,4,43,0,
1094965,5 1/2 à louer pour 1 an tout inclu,6015832,Marie-Josée,,Mercier-Hochelaga-Maisonneuve,45.55328,-73.55326,Private room,34,360,0,,,1,365,0,
1096987,"Large apart., sunny garden, 3 closed bedrooms.",1456150,Simon,,Rosemont-La Petite-Patrie,45.53165,-73.60797,Entire home/apt,110,4,46,2019-07-28,0.46,2,8,0,
1097613,Family condo in the heart of Montre,6031956,Delphine,,Ville-Marie,45.51681,-73.55947,Entire home/apt,138,30,2,2013-08-09,0.03,1,348,0,
1101472,A private room in our SweetHome,889275,Marina,,Westmount,45.48858,-73.60745,Private room,23,1,34,2016-08-13,0.34,3,295,0,
1102350,Amazing modern loft - Old Montreal!,1850391,Eric,,Ville-Marie,45.50044,-73.55836,Entire home/apt,82,59,13,2018-12-17,0.13,1,286,0,
1107284,Charming sunny flat in the Plateau-Mile End!,6064767,Hana,,Le Plateau-Mont-Royal,45.52326,-73.58894,Entire home/apt,135,3,101,2021-03-09,1.03,1,293,3,
1117853,Plateau Apt. for 1 ($350/m May-Aug),6135550,Honor,,Le Plateau-Mont-Royal,45.52162,-73.57406,Private room,102,30,0,,,1,365,0,
1126500,ENJOY ATWATER MARKET AREA 602,3888043,Louise,,Le Sud-Ouest,45.47998,-73.57523,Entire home/apt,140,31,0,,,9,89,0,
1129128,VERY NICE 2 BEDROOM APT. TERRACE,3888043,Louise,,Le Sud-Ouest,45.47998,-73.57523,Entire home/apt,145,30,0,,,9,235,0,
1129172,2 Bedroom with large Terrace,3888043,Louise,,Le Sud-Ouest,45.47991,-73.57515,Entire home/apt,170,30,2,2013-06-11,0.02,9,60,0,
1132021,Cute Apt-Heart of downtown Montreal,4162573,Estée,,Ville-Marie,45.5058,-73.56722,Entire home/apt,94,3,73,2020-01-05,1.35,2,0,3,
1132103,*Ladies only- CUTE LOFT Montreal.,4162573,Estée,,Ville-Marie,45.50714,-73.56763,Shared room,49,2,31,2018-11-18,0.49,2,0,0,
1132199,"Charming 1 bedroom facing Parc Athena, Mile Ex",5421909,Spyros,,Villeray-Saint-Michel-Parc-Extension,45.52723,-73.62386,Entire home/apt,500,300,2,2017-07-19,0.04,1,0,0,
1135356,STUDIO,3548411,CASA Heidi,,Ville-Marie,45.49839,-73.57972,Entire home/apt,120,30,41,2018-08-06,26.17,4,167,1,
1151635,Plateau Montreal- Studio 9,6312297,Katherine,,Le Plateau-Mont-Royal,45.52716,-73.57478,Entire home/apt,38,32,21,2018-08-23,0.24,11,295,0,
1153396,Big Modern Apartment on Plateau,6338106,Mikael,,Le Plateau-Mont-Royal,45.52536,-73.58573,Entire home/apt,98,8,27,2016-08-27,0.36,1,0,0,
1157233,"Stylish, Airy Mile End/Plateau Gem",660931,Alana,,Le Plateau-Mont-Royal,45.51936,-73.59099,Entire home/apt,140,31,27,2015-06-27,0.31,1,172,0,
1164115,Spacieuse maison à Montréal,6376630,Manon,,Rosemont-La Petite-Patrie,45.56745,-73.57118,Entire home/apt,249,5,20,2018-09-23,0.20,1,227,0,
1175489,The Cosmopolitan,2184362,Alexia,,Le Plateau-Mont-Royal,45.51949,-73.57924,Entire home/apt,71,15,149,2019-08-26,1.48,2,314,4,
1177300,Spacious 2bd -Steps away from metro,6441424,Coco & Jack,,Mercier-Hochelaga-Maisonneuve,45.55398,-73.5497,Entire home/apt,179,5,165,2020-02-17,1.67,1,298,2,
1183363,"Spacious loft, fully legit BnB, A/C, keyless entry",1015379,Marie,,Le Plateau-Mont-Royal,45.51838,-73.5796,Entire home/apt,262,2,173,2021-09-06,1.85,1,199,13,
1190763,★ Cubahaus ★ International Student Housing,6508215,Cubahaus International,,Ville-Marie,45.51343,-73.56463,Private room,105,25,8,2013-08-05,0.08,1,365,0,
1201108,Bel appartement plateau Mt Royal,4265897,Kelly,,Le Plateau-Mont-Royal,45.53486,-73.57583,Private room,136,21,0,,,1,365,0,
1213399,Your home away from home! Mile End,6404282,Amanda,,Le Plateau-Mont-Royal,45.52526,-73.60819,Entire home/apt,140,4,39,2021-08-06,0.39,1,0,1,
1232374,"Central, Modern & Bright with Backyard Oasis!",6720816,Amy,,Le Plateau-Mont-Royal,45.51334,-73.56983,Entire home/apt,275,4,114,2019-09-01,1.14,2,106,0,
1236108,House 3 bedrooms Le Plateau,6672864,Guy,,Le Plateau-Mont-Royal,45.51253,-73.57,Entire home/apt,103,32,5,2018-05-31,0.05,2,0,0,
1238502,Coeur de HOMA 1,2369940,Sylvie Et Robert,,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54834,Entire home/apt,45,30,2,2016-10-31,0.04,2,287,0,
1238669,Vacation in Montreal,6553886,Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.54762,-73.63594,Entire home/apt,60,32,39,2019-09-22,0.75,1,1,0,
1239436,Superbe appartement petite-Italie!,520966,Myriam,,Villeray-Saint-Michel-Parc-Extension,45.53958,-73.6183,Entire home/apt,200,600,2,2017-09-02,0.03,5,196,0,
1242755,"Le Plateau studio 1 Br, Ba, Kit",6672864,Guy,,Le Plateau-Mont-Royal,45.51164,-73.57001,Entire home/apt,36,32,9,2020-11-30,0.22,2,0,1,
1246177,Splendid townhouse heart of Plateau,6790831,Jean,,Le Plateau-Mont-Royal,45.53406,-73.57355,Entire home/apt,250,30,250,2020-09-06,2.86,1,13,0,
1249436,Cozy studio nestled within an oasis of nature,6808550,Naveen,,Ville-Marie,45.50938,-73.55319,Entire home/apt,83,3,0,,,3,52,0,
1250721,Beautiful Apartment - Le Plateau,572272,Arnold,,Le Plateau-Mont-Royal,45.5371,-73.57125,Entire home/apt,75,30,1,2013-08-29,0.01,1,278,0,
1280861,Appartement 4 1/2 sur le Plateau,6969564,Pierre,,Le Plateau-Mont-Royal,45.52949,-73.58533,Entire home/apt,71,15,0,,,1,0,0,
1280882,Cute mile end apartment,6969779,Ellison,,Le Plateau-Mont-Royal,45.52494,-73.61051,Private room,147,1,1,2020-12-09,0.10,1,365,1,
1294213,"1 br, heart of Plateau, metro 2 min",4518188,Irie,,Le Plateau-Mont-Royal,45.52679,-73.59011,Entire home/apt,98,25,258,2019-08-29,2.61,4,218,0,
1296772,2 steps from JeanTalonSubway&Market,2148392,Vicente,,Villeray-Saint-Michel-Parc-Extension,45.53941,-73.61949,Entire home/apt,64,32,24,2020-10-16,0.24,1,129,5,
1297518,Bdrm in great Place-des-Arts condo,772685,Christina,,Ville-Marie,45.51062,-73.56974,Private room,90,300,66,2019-01-04,0.76,2,348,0,
1297617,Modest Montreal West Island Home,7053843,Carollynn,,Pierrefonds-Roxboro,45.50133,-73.84077,Entire home/apt,150,7,5,2018-12-30,0.16,2,22,0,
1297968,Appartement au cœur de Montréal,6988740,France,,Ville-Marie,45.5215,-73.55805,Private room,70,2,0,,,1,0,0,
1305552,G location downtown 2 bedrooms apt,7098030,Alexandrie Hostel,,Ville-Marie,45.51883,-73.56206,Entire home/apt,130,3,15,2019-08-11,0.18,13,31,1,
1311743,maison en ville avec jardin,7128420,Hortense,,Le Sud-Ouest,45.45632,-73.596,Entire home/apt,59,4,24,2016-08-01,0.24,2,0,0,
1320736,Very charming apt plateau - Park,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53434,-73.58697,Entire home/apt,140,31,33,2020-10-10,1.15,4,313,7,
1323368,Apartment in La Cité du Multimédia,7183194,Josiane,,Ville-Marie,45.49839,-73.55388,Entire home/apt,85,3,9,2014-08-11,0.10,1,286,0,
1331679,Large 214 square foot room with 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49181,-73.6294,Private room,28,31,82,2019-05-30,0.82,8,144,0,
1332621,Downtown unique Studio apartment,3548411,CASA Heidi,,Ville-Marie,45.49981,-73.58183,Entire home/apt,95,30,31,2018-09-01,0.31,4,277,1,
1332756,Bachelor Apartment in Montreal,7229047,Susan,,Côte-Saint-Luc,45.48305,-73.63855,Entire home/apt,181,3,4,2021-02-17,0.05,1,363,1,
1336250,"Authentic, stylish Old Port loft",5680975,Duncan,,Ville-Marie,45.49975,-73.55666,Entire home/apt,125,31,115,2021-01-13,1.18,1,42,8,
1339165,Chez Yan et Charlotte,7218739,Yan,,Villeray-Saint-Michel-Parc-Extension,45.54207,-73.61947,Private room,53,2,98,2021-09-24,1.09,1,332,4,
1342366,LARGE 2 bedrooms/2 bathrooms- Atwater Market,3888043,Louise,,Le Sud-Ouest,45.48092,-73.57462,Entire home/apt,135,31,0,,,9,89,0,
1351673,IL Destino: Original Tourist apt! - CITQ 186830,2462509,Marisol,,Rosemont-La Petite-Patrie,45.53389,-73.60831,Entire home/apt,99,3,102,2021-10-04,1.32,2,281,7,
1356685,Apt lumineux 3min du métro Joliette,7314872,Jerome,,Mercier-Hochelaga-Maisonneuve,45.54905,-73.55214,Entire home/apt,500,4,16,2017-10-11,0.22,1,0,0,
1367805,Small sunny room /w private balcony + 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49185,-73.62946,Private room,23,31,129,2020-03-15,1.30,8,254,0,
1384558,"On 2 floors, 3 bedrooms + private backyard",5468207,Nancy,,Rosemont-La Petite-Patrie,45.54765,-73.57679,Entire home/apt,159,4,16,2018-07-22,0.18,1,0,0,
1386010,"SUNNY LOFT OLD MTL, GARAGE !!!",2747436,Ariane-Li,,Ville-Marie,45.49912,-73.55432,Entire home/apt,80,365,35,2019-06-09,0.40,1,364,0,
1386102,DOWNTOWN_SUMMER-FALL MONTHLY,7499563,Marie,,Ville-Marie,45.51928,-73.56336,Entire home/apt,100,30,10,2017-09-27,0.26,1,255,0,
1421046,"Atwater Market area, Lachine Canal view",3888043,Louise,,Le Sud-Ouest,45.48071,-73.57587,Entire home/apt,120,30,0,,,9,365,0,
1426712,Charmant appartement/deux étages,7673547,Patrick,,Rosemont-La Petite-Patrie,45.55028,-73.58097,Entire home/apt,88,31,25,2016-07-16,0.25,1,0,0,
1428978,Luxurious Apart Heart of Montreal,7684740,Wally,,Ville-Marie,45.4986,-73.57847,Entire home/apt,99,180,6,2013-09-04,0.06,1,167,0,
1429276,Industrial era Loft best location of Old Montreal,7685881,Patrick,,Ville-Marie,45.50023,-73.55518,Entire home/apt,198,3,77,2021-08-22,1.63,4,37,17,
1431430,"Rustic Beams and Bricks at a Charming, Industrial-Era Loft",7685881,Patrick,,Ville-Marie,45.49935,-73.5558,Entire home/apt,250,3,103,2020-03-01,2.64,4,120,1,
1437343,3 ½ « Bohemian-chic in the hipster neighborhood,7672524,Valérie,,Le Plateau-Mont-Royal,45.52624,-73.6081,Entire home/apt,85,2,14,2018-08-20,0.22,1,329,0,
1447970,Chic apt in the heart of Montréal,1213588,Hugues,,Le Plateau-Mont-Royal,45.51585,-73.57393,Entire home/apt,125,30,18,2017-12-23,0.20,1,9,3,
1458435,Appartement à Louer À Montréal,6242955,Yan,,Villeray-Saint-Michel-Parc-Extension,45.55887,-73.60963,Entire home/apt,126,2,125,2019-10-14,1.44,1,359,5,303664
1462416,"Nice bedroom, sunny appartment.",7837525,Touria,,Ville-Marie,45.52379,-73.5553,Private room,81,1,27,2018-08-20,0.43,2,360,2,
1476737,Condo/Loft in a converted church,7903534,Irina,,Rosemont-La Petite-Patrie,45.53107,-73.61303,Entire home/apt,80,365,0,,,1,365,0,
1488150,SweetHome: a 2-bedroom apartment,889275,Marina,,Westmount,45.49166,-73.60904,Entire home/apt,65,1,19,2015-12-06,0.22,3,350,0,
1496979,Cozy apt facing Park Laurier,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53096,-73.58513,Entire home/apt,140,31,13,2019-08-24,0.15,4,335,3,
1501912,Huge Room With its own Bathroom!,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.53921,-73.60777,Private room,84,1,462,2021-08-22,5.71,7,337,33,
1502401,Cœur de HOMA,2369940,Sylvie Et Robert,,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54768,Entire home/apt,45,30,6,2017-08-07,0.07,2,288,0,
1508542,"SPACIOUS 2 BR APT NEAR METRO, HEC, JGH, DOWNTOWN",966575,Lin,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49747,-73.6391,Entire home/apt,143,30,70,2019-08-19,0.89,7,365,5,
1532800,Charmant Rdc avec jardin face parc,4641329,Pierrette,,Le Plateau-Mont-Royal,45.5362,-73.58311,Entire home/apt,250,7,22,2021-08-25,0.25,4,365,3,
1537570,Double bedroom-best spot in town !,4349036,Patrick,,Rosemont-La Petite-Patrie,45.54876,-73.59617,Private room,40,4,43,2019-07-04,0.49,2,14,0,
1544844,L'inoubliable ,8232632,Luz,,Villeray-Saint-Michel-Parc-Extension,45.56489,-73.59731,Entire home/apt,38,32,219,2020-01-11,2.21,1,322,2,
1554643,15 min. Montreal airport. Water,7038328,Lissa,,Lachine,45.43079,-73.67173,Entire home/apt,75,32,40,2019-07-27,0.40,2,348,1,
1555580,"Beautiful apartment, room for rent.",6841780,Thomas,,Le Sud-Ouest,45.48172,-73.56808,Private room,80,3,23,2018-11-30,0.23,1,363,1,
1562193,LUX 2-BDRM APARTMENT! READY FOR FORMULA ONE!,2947799,Niki,,Ville-Marie,45.49983,-73.57813,Entire home/apt,1000,2,0,,,1,363,0,
1571302,LUXURIOUS 2 BEDROOMS CONDO,8355288,Cadet,,Le Sud-Ouest,45.48081,-73.57793,Entire home/apt,114,3,4,2018-11-14,0.11,1,1,0,
1587472,Superbe 2 1/2 plateau mont royal,5135461,Sandra,,Le Plateau-Mont-Royal,45.52983,-73.58871,Entire home/apt,335,2,1,2014-01-03,0.01,1,365,0,
1589452,Appart. Zen au coeur de Montréal,8438709,Barbara,,Ville-Marie,45.51821,-73.55883,Entire home/apt,106,31,45,2014-06-17,0.46,1,162,5,
